ssyk4,ssyk_label,age_group,year,n_employed,pctl_rank_genai,exposure_quartile,high_exposure,young,young_broad
2225,Psychiatry nurses,16-24 years,2023,3,37.0,Q2,0,1,1
2225,Psychiatry nurses,16-24 years,2024,3,37.0,Q2,0,1,1
2225,Psychiatry nurses,25-29 years,2020,64,37.0,Q2,0,0,1
2225,Psychiatry nurses,25-29 years,2021,73,37.0,Q2,0,0,1
2225,Psychiatry nurses,25-29 years,2022,60,37.0,Q2,0,0,1
2225,Psychiatry nurses,25-29 years,2023,54,37.0,Q2,0,0,1
2225,Psychiatry nurses,25-29 years,2024,53,37.0,Q2,0,0,1
2225,Psychiatry nurses,30-34 years,2020,289,37.0,Q2,0,0,0
2225,Psychiatry nurses,30-34 years,2021,256,37.0,Q2,0,0,0
2225,Psychiatry nurses,30-34 years,2022,253,37.0,Q2,0,0,0
2225,Psychiatry nurses,30-34 years,2023,230,37.0,Q2,0,0,0
2225,Psychiatry nurses,30-34 years,2024,215,37.0,Q2,0,0,0
2225,Psychiatry nurses,35-39 years,2020,339,37.0,Q2,0,0,0
2225,Psychiatry nurses,35-39 years,2021,378,37.0,Q2,0,0,0
2225,Psychiatry nurses,35-39 years,2022,363,37.0,Q2,0,0,0
2225,Psychiatry nurses,35-39 years,2023,375,37.0,Q2,0,0,0
2225,Psychiatry nurses,35-39 years,2024,385,37.0,Q2,0,0,0
2225,Psychiatry nurses,40-44 years,2020,372,37.0,Q2,0,0,0
2225,Psychiatry nurses,40-44 years,2021,389,37.0,Q2,0,0,0
2225,Psychiatry nurses,40-44 years,2022,383,37.0,Q2,0,0,0
2225,Psychiatry nurses,40-44 years,2023,373,37.0,Q2,0,0,0
2225,Psychiatry nurses,40-44 years,2024,381,37.0,Q2,0,0,0
2225,Psychiatry nurses,45-49 years,2020,439,37.0,Q2,0,0,0
2225,Psychiatry nurses,45-49 years,2021,404,37.0,Q2,0,0,0
2225,Psychiatry nurses,45-49 years,2022,390,37.0,Q2,0,0,0
2225,Psychiatry nurses,45-49 years,2023,397,37.0,Q2,0,0,0
2225,Psychiatry nurses,45-49 years,2024,415,37.0,Q2,0,0,0
2225,Psychiatry nurses,50-54 years,2020,486,37.0,Q2,0,0,0
2225,Psychiatry nurses,50-54 years,2021,487,37.0,Q2,0,0,0
2225,Psychiatry nurses,50-54 years,2022,496,37.0,Q2,0,0,0
2225,Psychiatry nurses,50-54 years,2023,479,37.0,Q2,0,0,0
2225,Psychiatry nurses,50-54 years,2024,484,37.0,Q2,0,0,0
2225,Psychiatry nurses,55-59 years,2020,549,37.0,Q2,0,0,0
2225,Psychiatry nurses,55-59 years,2021,521,37.0,Q2,0,0,0
2225,Psychiatry nurses,55-59 years,2022,516,37.0,Q2,0,0,0
2225,Psychiatry nurses,55-59 years,2023,518,37.0,Q2,0,0,0
2225,Psychiatry nurses,55-59 years,2024,507,37.0,Q2,0,0,0
2225,Psychiatry nurses,60-64 years,2020,578,37.0,Q2,0,0,0
2225,Psychiatry nurses,60-64 years,2021,523,37.0,Q2,0,0,0
2225,Psychiatry nurses,60-64 years,2022,483,37.0,Q2,0,0,0
2225,Psychiatry nurses,60-64 years,2023,477,37.0,Q2,0,0,0
2225,Psychiatry nurses,60-64 years,2024,485,37.0,Q2,0,0,0
2225,Psychiatry nurses,65-69 years,2023,363,37.0,Q2,0,0,0
2225,Psychiatry nurses,65-69 years,2024,366,37.0,Q2,0,0,0
2226,Nurses - Ambulance ,16-24 years,2020,7,38.419998,Q2,0,1,1
2226,Nurses - Ambulance ,16-24 years,2021,9,38.419998,Q2,0,1,1
2226,Nurses - Ambulance ,16-24 years,2022,4,38.419998,Q2,0,1,1
2226,Nurses - Ambulance ,16-24 years,2023,6,38.419998,Q2,0,1,1
2226,Nurses - Ambulance ,16-24 years,2024,5,38.419998,Q2,0,1,1
2226,Nurses - Ambulance ,25-29 years,2020,170,38.419998,Q2,0,0,1
2226,Nurses - Ambulance ,25-29 years,2021,182,38.419998,Q2,0,0,1
2226,Nurses - Ambulance ,25-29 years,2022,133,38.419998,Q2,0,0,1
2226,Nurses - Ambulance ,25-29 years,2023,130,38.419998,Q2,0,0,1
2226,Nurses - Ambulance ,25-29 years,2024,125,38.419998,Q2,0,0,1
2226,Nurses - Ambulance ,30-34 years,2020,448,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,30-34 years,2021,522,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,30-34 years,2022,503,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,30-34 years,2023,484,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,30-34 years,2024,465,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,35-39 years,2020,502,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,35-39 years,2021,510,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,35-39 years,2022,509,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,35-39 years,2023,583,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,35-39 years,2024,560,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,40-44 years,2020,505,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,40-44 years,2021,554,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,40-44 years,2022,566,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,40-44 years,2023,573,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,40-44 years,2024,529,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,45-49 years,2020,504,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,45-49 years,2021,515,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,45-49 years,2022,455,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,45-49 years,2023,481,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,45-49 years,2024,495,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,50-54 years,2020,349,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,50-54 years,2021,376,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,50-54 years,2022,418,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,50-54 years,2023,459,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,50-54 years,2024,454,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,55-59 years,2020,206,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,55-59 years,2021,228,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,55-59 years,2022,229,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,55-59 years,2023,279,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,55-59 years,2024,284,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,60-64 years,2020,92,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,60-64 years,2021,101,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,60-64 years,2022,120,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,60-64 years,2023,141,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,60-64 years,2024,149,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,65-69 years,2023,39,38.419998,Q2,0,0,0
2226,Nurses - Ambulance ,65-69 years,2024,47,38.419998,Q2,0,0,0
2227,Nurses - geriatric,16-24 years,2020,108,36.759998,Q2,0,1,1
2227,Nurses - geriatric,16-24 years,2021,109,36.759998,Q2,0,1,1
2227,Nurses - geriatric,16-24 years,2022,109,36.759998,Q2,0,1,1
2227,Nurses - geriatric,16-24 years,2023,102,36.759998,Q2,0,1,1
2227,Nurses - geriatric,16-24 years,2024,108,36.759998,Q2,0,1,1
2227,Nurses - geriatric,25-29 years,2020,769,36.759998,Q2,0,0,1
2227,Nurses - geriatric,25-29 years,2021,779,36.759998,Q2,0,0,1
2227,Nurses - geriatric,25-29 years,2022,799,36.759998,Q2,0,0,1
2227,Nurses - geriatric,25-29 years,2023,784,36.759998,Q2,0,0,1
2227,Nurses - geriatric,25-29 years,2024,760,36.759998,Q2,0,0,1
2227,Nurses - geriatric,30-34 years,2020,1233,36.759998,Q2,0,0,0
2227,Nurses - geriatric,30-34 years,2021,1231,36.759998,Q2,0,0,0
2227,Nurses - geriatric,30-34 years,2022,1296,36.759998,Q2,0,0,0
2227,Nurses - geriatric,30-34 years,2023,1376,36.759998,Q2,0,0,0
2227,Nurses - geriatric,30-34 years,2024,1451,36.759998,Q2,0,0,0
2227,Nurses - geriatric,35-39 years,2020,1142,36.759998,Q2,0,0,0
2227,Nurses - geriatric,35-39 years,2021,1132,36.759998,Q2,0,0,0
2227,Nurses - geriatric,35-39 years,2022,1157,36.759998,Q2,0,0,0
2227,Nurses - geriatric,35-39 years,2023,1193,36.759998,Q2,0,0,0
2227,Nurses - geriatric,35-39 years,2024,1320,36.759998,Q2,0,0,0
2227,Nurses - geriatric,40-44 years,2020,927,36.759998,Q2,0,0,0
2227,Nurses - geriatric,40-44 years,2021,928,36.759998,Q2,0,0,0
2227,Nurses - geriatric,40-44 years,2022,911,36.759998,Q2,0,0,0
2227,Nurses - geriatric,40-44 years,2023,936,36.759998,Q2,0,0,0
2227,Nurses - geriatric,40-44 years,2024,1009,36.759998,Q2,0,0,0
2227,Nurses - geriatric,45-49 years,2020,1071,36.759998,Q2,0,0,0
2227,Nurses - geriatric,45-49 years,2021,989,36.759998,Q2,0,0,0
2227,Nurses - geriatric,45-49 years,2022,908,36.759998,Q2,0,0,0
2227,Nurses - geriatric,45-49 years,2023,829,36.759998,Q2,0,0,0
2227,Nurses - geriatric,45-49 years,2024,852,36.759998,Q2,0,0,0
2227,Nurses - geriatric,50-54 years,2020,1071,36.759998,Q2,0,0,0
2227,Nurses - geriatric,50-54 years,2021,991,36.759998,Q2,0,0,0
2227,Nurses - geriatric,50-54 years,2022,915,36.759998,Q2,0,0,0
2227,Nurses - geriatric,50-54 years,2023,868,36.759998,Q2,0,0,0
2227,Nurses - geriatric,50-54 years,2024,889,36.759998,Q2,0,0,0
2227,Nurses - geriatric,55-59 years,2020,1069,36.759998,Q2,0,0,0
2227,Nurses - geriatric,55-59 years,2021,1065,36.759998,Q2,0,0,0
2227,Nurses - geriatric,55-59 years,2022,1028,36.759998,Q2,0,0,0
2227,Nurses - geriatric,55-59 years,2023,1012,36.759998,Q2,0,0,0
2227,Nurses - geriatric,55-59 years,2024,996,36.759998,Q2,0,0,0
2227,Nurses - geriatric,60-64 years,2020,1020,36.759998,Q2,0,0,0
2227,Nurses - geriatric,60-64 years,2021,974,36.759998,Q2,0,0,0
2227,Nurses - geriatric,60-64 years,2022,934,36.759998,Q2,0,0,0
2227,Nurses - geriatric,60-64 years,2023,892,36.759998,Q2,0,0,0
2227,Nurses - geriatric,60-64 years,2024,963,36.759998,Q2,0,0,0
2227,Nurses - geriatric,65-69 years,2023,547,36.759998,Q2,0,0,0
2227,Nurses - geriatric,65-69 years,2024,513,36.759998,Q2,0,0,0
2228,Nurses - Intensive care ,16-24 years,2020,3,37.939999,Q2,0,1,1
2228,Nurses - Intensive care ,16-24 years,2023,3,37.939999,Q2,0,1,1
2228,Nurses - Intensive care ,16-24 years,2024,1,37.939999,Q2,0,1,1
2228,Nurses - Intensive care ,25-29 years,2020,199,37.939999,Q2,0,0,1
2228,Nurses - Intensive care ,25-29 years,2021,186,37.939999,Q2,0,0,1
2228,Nurses - Intensive care ,25-29 years,2022,161,37.939999,Q2,0,0,1
2228,Nurses - Intensive care ,25-29 years,2023,158,37.939999,Q2,0,0,1
2228,Nurses - Intensive care ,25-29 years,2024,157,37.939999,Q2,0,0,1
2228,Nurses - Intensive care ,30-34 years,2020,455,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,30-34 years,2021,459,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,30-34 years,2022,518,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,30-34 years,2023,526,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,30-34 years,2024,540,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,35-39 years,2020,451,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,35-39 years,2021,467,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,35-39 years,2022,501,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,35-39 years,2023,537,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,35-39 years,2024,554,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,40-44 years,2020,440,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,40-44 years,2021,428,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,40-44 years,2022,434,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,40-44 years,2023,426,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,40-44 years,2024,440,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,45-49 years,2020,491,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,45-49 years,2021,447,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,45-49 years,2022,429,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,45-49 years,2023,423,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,45-49 years,2024,408,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,50-54 years,2020,508,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,50-54 years,2021,505,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,50-54 years,2022,498,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,50-54 years,2023,496,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,50-54 years,2024,498,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,55-59 years,2020,531,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,55-59 years,2021,544,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,55-59 years,2022,537,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,55-59 years,2023,516,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,55-59 years,2024,506,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,60-64 years,2020,475,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,60-64 years,2021,461,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,60-64 years,2022,454,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,60-64 years,2023,475,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,60-64 years,2024,503,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,65-69 years,2023,272,37.939999,Q2,0,0,0
2228,Nurses - Intensive care ,65-69 years,2024,294,37.939999,Q2,0,0,0
2231,Nurses - operation,16-24 years,2020,3,37.709999,Q2,0,1,1
2231,Nurses - operation,16-24 years,2021,3,37.709999,Q2,0,1,1
2231,Nurses - operation,16-24 years,2022,3,37.709999,Q2,0,1,1
2231,Nurses - operation,16-24 years,2023,1,37.709999,Q2,0,1,1
2231,Nurses - operation,25-29 years,2020,103,37.709999,Q2,0,0,1
2231,Nurses - operation,25-29 years,2021,101,37.709999,Q2,0,0,1
2231,Nurses - operation,25-29 years,2022,86,37.709999,Q2,0,0,1
2231,Nurses - operation,25-29 years,2023,82,37.709999,Q2,0,0,1
2231,Nurses - operation,25-29 years,2024,92,37.709999,Q2,0,0,1
2231,Nurses - operation,30-34 years,2020,300,37.709999,Q2,0,0,0
2231,Nurses - operation,30-34 years,2021,306,37.709999,Q2,0,0,0
2231,Nurses - operation,30-34 years,2022,312,37.709999,Q2,0,0,0
2231,Nurses - operation,30-34 years,2023,307,37.709999,Q2,0,0,0
2231,Nurses - operation,30-34 years,2024,315,37.709999,Q2,0,0,0
2231,Nurses - operation,35-39 years,2020,375,37.709999,Q2,0,0,0
2231,Nurses - operation,35-39 years,2021,367,37.709999,Q2,0,0,0
2231,Nurses - operation,35-39 years,2022,384,37.709999,Q2,0,0,0
2231,Nurses - operation,35-39 years,2023,372,37.709999,Q2,0,0,0
2231,Nurses - operation,35-39 years,2024,376,37.709999,Q2,0,0,0
2231,Nurses - operation,40-44 years,2020,389,37.709999,Q2,0,0,0
2231,Nurses - operation,40-44 years,2021,397,37.709999,Q2,0,0,0
2231,Nurses - operation,40-44 years,2022,387,37.709999,Q2,0,0,0
2231,Nurses - operation,40-44 years,2023,406,37.709999,Q2,0,0,0
2231,Nurses - operation,40-44 years,2024,430,37.709999,Q2,0,0,0
2231,Nurses - operation,45-49 years,2020,492,37.709999,Q2,0,0,0
2231,Nurses - operation,45-49 years,2021,455,37.709999,Q2,0,0,0
2231,Nurses - operation,45-49 years,2022,424,37.709999,Q2,0,0,0
2231,Nurses - operation,45-49 years,2023,419,37.709999,Q2,0,0,0
2231,Nurses - operation,45-49 years,2024,433,37.709999,Q2,0,0,0
2231,Nurses - operation,50-54 years,2020,484,37.709999,Q2,0,0,0
2231,Nurses - operation,50-54 years,2021,488,37.709999,Q2,0,0,0
2231,Nurses - operation,50-54 years,2022,485,37.709999,Q2,0,0,0
2231,Nurses - operation,50-54 years,2023,498,37.709999,Q2,0,0,0
2231,Nurses - operation,50-54 years,2024,484,37.709999,Q2,0,0,0
2231,Nurses - operation,55-59 years,2020,504,37.709999,Q2,0,0,0
2231,Nurses - operation,55-59 years,2021,514,37.709999,Q2,0,0,0
2231,Nurses - operation,55-59 years,2022,512,37.709999,Q2,0,0,0
2231,Nurses - operation,55-59 years,2023,475,37.709999,Q2,0,0,0
2231,Nurses - operation,55-59 years,2024,466,37.709999,Q2,0,0,0
2231,Nurses - operation,60-64 years,2020,385,37.709999,Q2,0,0,0
2231,Nurses - operation,60-64 years,2021,385,37.709999,Q2,0,0,0
2231,Nurses - operation,60-64 years,2022,404,37.709999,Q2,0,0,0
2231,Nurses - operation,60-64 years,2023,425,37.709999,Q2,0,0,0
2231,Nurses - operation,60-64 years,2024,467,37.709999,Q2,0,0,0
2231,Nurses - operation,65-69 years,2023,199,37.709999,Q2,0,0,0
2231,Nurses - operation,65-69 years,2024,212,37.709999,Q2,0,0,0
2232,Nurses - children,16-24 years,2020,2,36.52,Q2,0,1,1
2232,Nurses - children,16-24 years,2021,3,36.52,Q2,0,1,1
2232,Nurses - children,16-24 years,2022,7,36.52,Q2,0,1,1
2232,Nurses - children,16-24 years,2023,2,36.52,Q2,0,1,1
2232,Nurses - children,16-24 years,2024,8,36.52,Q2,0,1,1
2232,Nurses - children,25-29 years,2020,195,36.52,Q2,0,0,1
2232,Nurses - children,25-29 years,2021,194,36.52,Q2,0,0,1
2232,Nurses - children,25-29 years,2022,179,36.52,Q2,0,0,1
2232,Nurses - children,25-29 years,2023,160,36.52,Q2,0,0,1
2232,Nurses - children,25-29 years,2024,163,36.52,Q2,0,0,1
2232,Nurses - children,30-34 years,2020,458,36.52,Q2,0,0,0
2232,Nurses - children,30-34 years,2021,474,36.52,Q2,0,0,0
2232,Nurses - children,30-34 years,2022,494,36.52,Q2,0,0,0
2232,Nurses - children,30-34 years,2023,502,36.52,Q2,0,0,0
2232,Nurses - children,30-34 years,2024,500,36.52,Q2,0,0,0
2232,Nurses - children,35-39 years,2020,534,36.52,Q2,0,0,0
2232,Nurses - children,35-39 years,2021,531,36.52,Q2,0,0,0
2232,Nurses - children,35-39 years,2022,549,36.52,Q2,0,0,0
2232,Nurses - children,35-39 years,2023,562,36.52,Q2,0,0,0
2232,Nurses - children,35-39 years,2024,597,36.52,Q2,0,0,0
2232,Nurses - children,40-44 years,2020,558,36.52,Q2,0,0,0
2232,Nurses - children,40-44 years,2021,550,36.52,Q2,0,0,0
2232,Nurses - children,40-44 years,2022,549,36.52,Q2,0,0,0
2232,Nurses - children,40-44 years,2023,500,36.52,Q2,0,0,0
2232,Nurses - children,40-44 years,2024,512,36.52,Q2,0,0,0
2232,Nurses - children,45-49 years,2020,613,36.52,Q2,0,0,0
2232,Nurses - children,45-49 years,2021,607,36.52,Q2,0,0,0
2232,Nurses - children,45-49 years,2022,603,36.52,Q2,0,0,0
2232,Nurses - children,45-49 years,2023,544,36.52,Q2,0,0,0
2232,Nurses - children,45-49 years,2024,545,36.52,Q2,0,0,0
2232,Nurses - children,50-54 years,2020,491,36.52,Q2,0,0,0
2232,Nurses - children,50-54 years,2021,475,36.52,Q2,0,0,0
2232,Nurses - children,50-54 years,2022,482,36.52,Q2,0,0,0
2232,Nurses - children,50-54 years,2023,504,36.52,Q2,0,0,0
2232,Nurses - children,50-54 years,2024,525,36.52,Q2,0,0,0
2232,Nurses - children,55-59 years,2020,449,36.52,Q2,0,0,0
2232,Nurses - children,55-59 years,2021,470,36.52,Q2,0,0,0
2232,Nurses - children,55-59 years,2022,479,36.52,Q2,0,0,0
2232,Nurses - children,55-59 years,2023,461,36.52,Q2,0,0,0
2232,Nurses - children,55-59 years,2024,461,36.52,Q2,0,0,0
2232,Nurses - children,60-64 years,2020,404,36.52,Q2,0,0,0
2232,Nurses - children,60-64 years,2021,378,36.52,Q2,0,0,0
2232,Nurses - children,60-64 years,2022,361,36.52,Q2,0,0,0
2232,Nurses - children,60-64 years,2023,340,36.52,Q2,0,0,0
2232,Nurses - children,60-64 years,2024,369,36.52,Q2,0,0,0
2232,Nurses - children,65-69 years,2023,238,36.52,Q2,0,0,0
2232,Nurses - children,65-69 years,2024,241,36.52,Q2,0,0,0
2233,Nurses - school,16-24 years,2020,2,38.18,Q2,0,1,1
2233,Nurses - school,16-24 years,2022,5,38.18,Q2,0,1,1
2233,Nurses - school,16-24 years,2023,4,38.18,Q2,0,1,1
2233,Nurses - school,16-24 years,2024,4,38.18,Q2,0,1,1
2233,Nurses - school,25-29 years,2020,23,38.18,Q2,0,0,1
2233,Nurses - school,25-29 years,2021,26,38.18,Q2,0,0,1
2233,Nurses - school,25-29 years,2022,44,38.18,Q2,0,0,1
2233,Nurses - school,25-29 years,2023,48,38.18,Q2,0,0,1
2233,Nurses - school,25-29 years,2024,38,38.18,Q2,0,0,1
2233,Nurses - school,30-34 years,2020,199,38.18,Q2,0,0,0
2233,Nurses - school,30-34 years,2021,208,38.18,Q2,0,0,0
2233,Nurses - school,30-34 years,2022,217,38.18,Q2,0,0,0
2233,Nurses - school,30-34 years,2023,207,38.18,Q2,0,0,0
2233,Nurses - school,30-34 years,2024,227,38.18,Q2,0,0,0
2233,Nurses - school,35-39 years,2020,362,38.18,Q2,0,0,0
2233,Nurses - school,35-39 years,2021,379,38.18,Q2,0,0,0
2233,Nurses - school,35-39 years,2022,406,38.18,Q2,0,0,0
2233,Nurses - school,35-39 years,2023,459,38.18,Q2,0,0,0
2233,Nurses - school,35-39 years,2024,474,38.18,Q2,0,0,0
2233,Nurses - school,40-44 years,2020,495,38.18,Q2,0,0,0
2233,Nurses - school,40-44 years,2021,490,38.18,Q2,0,0,0
2233,Nurses - school,40-44 years,2022,531,38.18,Q2,0,0,0
2233,Nurses - school,40-44 years,2023,580,38.18,Q2,0,0,0
2233,Nurses - school,40-44 years,2024,608,38.18,Q2,0,0,0
2233,Nurses - school,45-49 years,2020,650,38.18,Q2,0,0,0
2233,Nurses - school,45-49 years,2021,643,38.18,Q2,0,0,0
2233,Nurses - school,45-49 years,2022,673,38.18,Q2,0,0,0
2233,Nurses - school,45-49 years,2023,677,38.18,Q2,0,0,0
2233,Nurses - school,45-49 years,2024,663,38.18,Q2,0,0,0
2233,Nurses - school,50-54 years,2020,698,38.18,Q2,0,0,0
2233,Nurses - school,50-54 years,2021,679,38.18,Q2,0,0,0
2233,Nurses - school,50-54 years,2022,710,38.18,Q2,0,0,0
2233,Nurses - school,50-54 years,2023,721,38.18,Q2,0,0,0
2233,Nurses - school,50-54 years,2024,710,38.18,Q2,0,0,0
2233,Nurses - school,55-59 years,2020,627,38.18,Q2,0,0,0
2233,Nurses - school,55-59 years,2021,628,38.18,Q2,0,0,0
2233,Nurses - school,55-59 years,2022,677,38.18,Q2,0,0,0
2233,Nurses - school,55-59 years,2023,691,38.18,Q2,0,0,0
2233,Nurses - school,55-59 years,2024,694,38.18,Q2,0,0,0
2233,Nurses - school,60-64 years,2020,624,38.18,Q2,0,0,0
2233,Nurses - school,60-64 years,2021,601,38.18,Q2,0,0,0
2233,Nurses - school,60-64 years,2022,553,38.18,Q2,0,0,0
2233,Nurses - school,60-64 years,2023,556,38.18,Q2,0,0,0
2233,Nurses - school,60-64 years,2024,571,38.18,Q2,0,0,0
2233,Nurses - school,65-69 years,2023,255,38.18,Q2,0,0,0
2233,Nurses - school,65-69 years,2024,285,38.18,Q2,0,0,0
2234,Company nurses,16-24 years,2020,5,37.470001,Q2,0,1,1
2234,Company nurses,16-24 years,2021,3,37.470001,Q2,0,1,1
2234,Company nurses,16-24 years,2022,3,37.470001,Q2,0,1,1
